"Contract_ID","Project_ID","Project_Name","Ownership","Developer","Address","ZIP","Parcel_ID","Council_District","Unit_Type","Housing_Tenure","Development_Status","Total_Units","Affordable_Units","Total_ADA_Units","PSH_Units","MFI_20","MFI_30","MFI_40","MFI_50","MFI_60","MFI_65","MFI_70","MFI_80","MFI_100","MFI_120","Affordability_Start_Date","Affordability_Expiration_Date","Affordability_Period","FIL_Status","CAL_FIL","Date_FIL_Recorded","HDA","Private_Activity_Bonds","Affordability_Unlocked","SMART","Dev_Agreement","Density_Bonus","FIL","LIHTC","GO_Bonds_2006","GO_Bonds_2013","GO_Bonds_2018","GO_Bonds_2022","CDBG","CIP_Funds","HOME","HTF","Project_Connect","City_Subsidy","Longitude","Latitude"
"253","3679","Pointe on Rio","19 Rio Partners LP","19 Rio Partners LP","1901 Rio Grande Street","78705","0212011511","9","Multifamily","Rental","Project Completed","122","12","0","0","0","0","0","0","0","0","0","12","0","0","07-15-2015","07-15-2030","15","Paid","$66,388","07-15-2015",,"No","No","Yes",,"University Neighborhood Overlay - By The Unit (Pre-2014)","Yes",,,,,,,,,,,,"-97.74492906","30.28285304"
"263","3728","The Nine at Austin","Scannell Development Company","Scannell Development Company","2518 Leon Street","78705","0214000525","9","Multifamily","Rental","Project Completed","98","10","0","0","0","0","0","0","10","0","0","0","0","0","06-05-2019","06-05-2059","40","Paid","$118,151","06-13-2018",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.749342","30.290996"
"284","3753","Avon at 22nd","Allada UNO LLC","Allada UNO LLC","911 W 22nd Street","78705","0212010802","9","Multifamily","Rental","Project Completed","19","2","0","0","0","0","0","0","2","0","0","0","0","0","09-16-2019","09-16-2059","40","Paid","$8,236","05-29-2019",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.74770257","30.28524853"
"281","3754","2502 Nueces Street","Lincoln Ventures LLC","Lincoln Ventures LLC","2502 Nueces Street","78705","0214010407","9","Multifamily","Rental","Project Completed","46","5","0","0","0","0","0","0","5","0","0","0","0","0","09-11-2017","09-11-2057","40","Paid","$57,714","10-23-2017",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.743338","30.289642"
"278","3755","Signature 1909","Breckenridge Group West Campus LP","Aspen Heights","1909 Rio Grande Street","78705","0212011515","9","Multifamily","Rental","Project Completed","464","47","0","0","0","0","0","0","47","0","0","0","0","0","07-11-2018","07-11-2058","40","Paid","$166,633","06-15-2018",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.744783","30.283589"
"308","3833","901 East 6th","Osten Hall LLC","Osten Hall LLC","901 E 6th Street","78702","0204051001","3","Non-Residential","Non-Residential","Project Completed","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Paid","$710,940","12-20-2018",,"No","No","No",,"Transit Oriented Development","Yes",,,,,,,,,,,,"-97.733251","30.265072"
"303","3834","Plaza Saltillo TOD LP Plaza Saltillo","Plaza Saltillo TOD LP","Endeavor Real Estate Group","901 E 5th Street","78702","0204052301","3","Non-Residential","Non-Residential","Affordability Period Expired","0","0","0","0","0","0","0","0","0","0","0","0","0","0","09-16-2020","09-16-2020","0","Paid","$1,460,013","09-26-2019",,"No","No","No",,"Transit Oriented Development","Yes",,,,,,,,,,,,"-97.733843","30.264122"
"331","3873","The Nine at Rio","Scannell Development Company","Scannell Development Company","2100 Rio Grande Street","78705","0212010905","9","Multifamily","Rental","Project Completed","109","11","0","0","0","0","0","0","11","0","0","0","0","0","08-26-2019","08-26-2059","40","Paid","$118,478","12-03-2018",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.745293","30.284272"
"339","3883","Inspire on 22nd","Capstone Collegiate-Communities","Capstone Collegiate-Communities","2200 Nueces Street","78705","0212013701","9","Multifamily","Rental","Project Completed","439","44","0","0","0","0","0","0","44","0","0","0","0","0","10-30-2019","10-30-2059","40","Paid","$146,959","07-25-2019",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.744188","30.285401"
"345","3891","The Standard at Austin","University Towers Austin LLC","Landmark Properties","715 W 23rd Street","78705","0212010215","9","Multifamily","Rental","Project Completed","911","91","0","0","0","0","0","0","91","0","0","0","0","0","12-21-2021","12-21-2061","40","Paid","$331,591","11-10-2021",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.745828","30.286992"
"360","3931","HPI-Domain Office","HPI Real Estate Services & Investments","Big Red Dog","10721 Domain Drive","78758","0254060119","7","Non-Residential","Non-Residential","Project Completed","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Paid","$581,536","05-18-2018",,"No","No","No",,"North Burnet Gateway","Yes",,,,,,,,,,,,"-97.726734","30.39543"
"370","3957","Muze Student Living","ParallelCO L.L.C. w LSD-Austin L.L.C","ParallelCO L.L.C. w LSD-Austin L.L.C","2100 Nueces Street","78705","0212011004","9","Multifamily","Rental","Project Completed","459","46","0","0","0","0","0","0","46","0","0","0","0","0","09-26-2019","09-26-2059","40","Paid","$158,273","09-13-2019",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.744347","30.284159"
"374","3962","Aspen Heights","Aspen Heights","Aspen Heights","805 Nueces Street","78701","0208011301","9","Multifamily","Rental","Project Completed","196","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Paid","$868,240","01-03-2017",,"No","No","No",,"Downtown Density Bonus","Yes",,,,,,,,,,,,"-97.747453","30.271718"
"385","4014","Villas on Nueces","Villa Nueces LP","Villa Nueces LP","2207 Nueces Street","78705","0212010408","9","Multifamily","Rental","Project Completed","99","10","0","0","0","0","0","0","10","0","0","0","0","0","01-10-2020","01-10-2060","40","Paid","$108,000","01-08-2020",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.743575","30.285871"
"386","4016","AVIA @ 26th","1010 W 26th LLC","1010 W 26th LLC","1010 W 26th Street","78705","0214000607","9","Multifamily","Rental","Project Completed","65","14","0","0","0","0","0","7","7","0","0","0","0","0","12-30-2021","12-30-2061","40","Paid","$25,192","10-05-2021",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.748911","30.291257"
"387","4047","1801 E 6th Street","RRZ E 6th LP","Riverside Resources","1801 E 6th Street","78702","0204080919","3","Non-Residential","Non-Residential","Project Completed","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Paid","$491,139","06-06-2017",,"No","No","No",,"Transit Oriented Development","Yes",,,,,,,,,,,,"-97.72353503","30.26185226"
"395","4342","5th and West Residences","5th and West Owner LP","Riverside Resources Investments II LTD.","501 West Avenue","78701","0107003301","9","Multifamily","Ownership","Project Completed","163","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Paid","$487,135","12-06-2018",,"No","No","No",,"Downtown Density Bonus","Yes",,,,,,,,,,,,"-97.750679","30.269427"
"396","4343","5th and Brazos","WM Austin LLC","Magellan Development Group","501 Brazos Street","78701","0206031115","9","Multifamily","Rental","Project Completed","394","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Paid","$788,070","11-09-2022",,"No","No","No",,"Downtown Density Bonus","Yes",,,,,,,,,,,,"-97.741466","30.266956"
"406","4411","AC Autograph Hotel","Austin 19 Hotel LLC","Austin 19 Hotel LLC","1901 San Antonio Street","78705","0212011713","9","Non-Residential","Non-Residential","Project Completed","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Paid","$99,846","10-11-2017",,"No","No","No",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.742913","30.28223317"
"408","4432","Alexan Waterloo","Trammel Crow Residential and Texas Motor Transportation & Oilfield Haulers Inc","Texas Motor Transportation & Oilfield Haulers INC","700 E 11th Street","78701","0208051801","9","Multifamily","Rental","Project Completed","276","4","0","0","0","0","0","0","0","0","0","4","0","0","03-28-2022","03-28-2062","40","Paid","$131,937","10-08-2021",,"No","No","No",,"Downtown Density Bonus","Yes",,,,,,,,,,,,"-97.733918","30.271082"
"414","4439","4 East","4EAST Austin Owner LLC","CC Third and Comal LP","405 Comal Street","78702","0204080313","3","Non-Residential","Non-Residential","Project Completed","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Paid","$648,230","05-04-2021",,"No","No","No",,"Transit Oriented Development","Yes",,,,,,,,,,,,"-97.72711","30.26177"
"415","4440","Ruckus 2.0","2401 Rio LLC","2401 Rio LLC","620 W 24th Street","78705","0214011304","9","Multifamily","Rental","Project Completed","67","7","0","0","0","0","0","0","7","0","0","0","0","0","08-12-2019","08-12-2059","40","Paid","$87,069","07-15-2019",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.744404","30.28825"
"592","5374","Moontower","2204 San Antonio St LLC","Lincoln Ventures LLC","2204 San Antonio Street","78705","0212013801","9","Multifamily","Rental","Project Completed","567","57","0","0","0","0","0","0","57","0","0","0","0","0","12-11-2020","12-11-2060","40","Paid","$199,175",,,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.743134","30.285646"
"593","5375","The Quincy","91 Red River Investors LTD and 93 Red River Investors LTD","91 Red River Investors LTD and 93 Red River Investors LTD","91 Red River Street","78701","0203032201","9","Multifamily","Rental","Project Completed","347","14","0","0","0","0","0","0","0","0","0","14","0","0","08-13-2021","08-13-2061","40","Paid","$589,554","07-15-2021",,"No","No","No",,"Downtown Density Bonus;Rainey Street","Yes",,,,,,,,,,,,"-97.738965","30.260476"
"594","5376","Hilltop","Johnson Trube & Associates LLC","Johnson Trube & Associates LLC","2408 San Gabriel Street","78705","0214001307","9","Multifamily","Rental","Project Completed","505","102","0","0","0","0","0","51","51","0","0","0","0","0","10-21-2020","10-21-2060","40","Paid","$185,282",,,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.748152","30.28839"
"603","5391","924 E 7th Street","7th and San Marcos LLC","7th and San Marcos LLC","924 E 7th Street","78705","0206050214","1","Non-Residential","Non-Residential","Project Completed","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Paid","$574,200","05-05-2025",,"No","No","No",,"Transit Oriented Development","Yes",,,,,,,,,,,,"-97.731875","30.266261"
"607","5415","Villas in Rio","Villa Rio LP","Villa Rio LP","2111 Rio Grande St","78705","0212011010","9","Multifamily","Rental","Project Completed","279","28","0","0","0","0","0","0","28","0","0","0","0","0","10-27-2021","10-27-2061","40","Paid","$280,580","08-10-2022",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.744711","30.285037"
"609","5423","Hilton Garden Inn Hotel","Lions Veldt Inc","Lions Veldt Inc","2600 Brockton Drive","78758","0","7","Non-Residential","Non-Residential","Under Construction","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Due","$196,168",,,"No","No","No",,"North Burnet Gateway","Yes",,,,,,,,,,,,"-97.71924","30.393088"
"622","5472","6th + Guadalupe","Alpine Guadalupe LLC","Alpine Guadalupe LLC","600 Guadalupe Street","78702","0206012401","9","Multifamily","Rental","Project Completed","349","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Paid","$2,780,212","05-20-2024",,"No","No","No",,"Downtown Density Bonus","Yes",,,,,,,,,,,,"-97.746472","30.269361"
"630","5494","Moxy Hotel","0","White Lodging Services Corp","2552 Guadalupe Street","78705","0214010613","9","Non-Residential","Non-Residential","Project Completed","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Paid","$32,981","12-10-2018",,"No","No","No",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.74165","30.290178"
"632","5496","1900 Block Nueces","Parallel 1900 Block Nueces LLC","Parallel 1900 Block Nueces LLC","2020 Nueces Street","78705","0212011504","9","Multifamily","Rental","Project Completed","153","15","0","0","0","0","0","0","15","0","0","0","0","0","10-26-2021","10-26-2061","40","Paid","$185,398","09-27-2021",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.7443","30.28375"
"633","5497","2614 Rio Grande","Capstone Collegiate-Communities","Capstone Collegiate-Communities","2614 Rio Grande Street","78705","0215020317","9","Multifamily","Rental","Project Completed","545","110","0","0","0","0","0","55","55","0","0","0","0","0","12-13-2021","12-13-2061","40","Paid","$162,729","08-24-2021",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.74479","30.29174"
"649","5559","Hanover Republic Square","Fifth and Lavaca Republic Square LP","Simms & Stein Family Trust","303 W 5th Street","78701","0206011205","9","Multifamily","Rental","Project Completed","309","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Paid","$3,023,450","03-20-2023",,"No","No","No",,"Downtown Density Bonus","Yes",,,,,,,,,,,,"-97.745876","30.267592"
"650","5560","Domain Tower II","SL Domain LP","SL Domain LP","10723 Domain Drive","78758","0254060119","7","Non-Residential","Non-Residential","Under Construction","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Pending","$2,006,956",,,"No","No","No",,"North Burnet Gateway","Yes",,,,,,,,,,,,"-97.72644293","30.39396834"
"657","5568","The Mark Austin","LCD-Austin Property Owner LLC","LCD-Austin Property Owner LLC","812 W 23rd Street","78705","0214011425","9","Multifamily","Rental","Project Completed","962","97","0","0","0","0","0","0","97","0","0","0","0","0","08-01-2023","08-01-2063","40","Paid","$328,261","06-06-2023",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.7463","30.28786"
"658","5569","North Burnet Gateway Plaza","Dailey Robson Enterprises LLC; CCP Burnet LLC","Dailey Robson Enterprises LLC; CCP Burnet LLC","10615 Burnet Road","78758","0252080708","7","Non-Residential","Non-Residential","Under Construction","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Pending","$2,718,527",,,"No","No","No",,"North Burnet Gateway","Yes",,,,,,,,,,,,"-97.72192","30.39005"
"659","5570","2513 Seton","2513 Seton LLC","Lincoln Ventures LLC (2513 Seton LLC)","2513 Seton Avenue","78705","0214010412","9","Multifamily","Rental","Project Completed","805","81","0","0","0","0","0","0","81","0","0","0","0","0","01-08-2024","01-08-2064","40","Paid","$273,877","09-18-2023",,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.743316","30.290126"
"660","5576","17th Street Condominimums","1615 Guadalupe LLC","1615 Guadalupe LLC","313 W. 17th Street","78701","0210022203","9","Multifamily","Rental","Project Completed","117","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Paid","$370,893","02-26-2025",,"No","No","No",,"Downtown Density Bonus","Yes",,,,,,,,,,,,"-97.74210818","30.27952495"
"665","5583","44 East","42 East Avenue Investors LLC (TR1)/LROC Properties Southwest LP (TR2)","42 East Avenue Investors LLC (TR1)/LROC Properties Southwest LP (TR2)","44 East Avenue","78701","0203030930","9","Multifamily","Ownership","Project Completed","322","13","0","0","0","0","0","0","0","0","0","13","0","0","04-12-2023","04-12-2122","99","Paid","$652,641","04-12-2023",,"No","No","No",,"Downtown Density Bonus;Rainey Street","Yes",,,,,,,,,,,,"-97.73903","30.255903"
"650","5596","Domain Tower III","SL Domain LP","SL Domain LP","10025 Alterra Parkway","78758","0254080411","7","Non-Residential","Non-Residential","Project Completed","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Paid","$2,114,448","12-20-2021",,"No","No","No",,"North Burnet Gateway","Yes",,,,,,,,,,,,"-97.721899","30.394717"
"650","5597","Domain Tower IV","SL Domain LP","SL Domain LP","10017 Alterra Parkway","78758","0254080412","7","Non-Residential","Non-Residential","Certified","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Pending","$3,138,905",,,"No","No","No",,"North Burnet Gateway","Yes",,,,,,,,,,,,"-97.722303","30.394277"
"650","5598","Bowen","SL Domain LP","SL Domain LP","3000 Gracie Kiltz Lane","78758","0254060124","7","Multifamily","Rental","Project Completed","340","19","0","0","0","0","0","0","19","0","0","0","0","0","09-30-2022","09-30-2062","40","Paid","$1,930,425","06-01-2022",,"No","No","No",,"North Burnet Gateway","Yes",,,,,,,,,,,,"-97.7251","30.395315"
"676","5606","Onion Street West","6th and Onion LP","6th and Onion LP","1401 E 6th St","78702","0204063201","3","Non-Residential","Non-Residential","Project Completed","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"12-30-3799","0","Paid","$1,490,421","05-27-2022",,"No","No","No",,"Transit Oriented Development","Yes",,,,,,,,,,,,"-97.728363","30.263416"
"679","5617","Metacortex","2400 Seton LLC","Lincoln Ventures","2400 Seton Ave and 613 W 24 1/2 Street","78705","0214011303","9","Multifamily","Rental","Project Completed","241","48","0","0","0","0","0","24","24","0","0","0","0","0","04-10-2023","04-10-2063","40","Paid","$228,681",,,"No","No","Yes",,"UNO - Post-2014","Yes",,,,,,,,,,,,"-97.74411","30.28805"
